"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3000000","3000000-102-1982-08252","19820123","","03","폐업","02","폐업","20090323","","","","02 7359001","","110130","서울특별시 종로구 청진동 92번지 지상1층 ","","","바나나노래주점","20070126000000","I","2018-08-31 23:59:59.0","스텐드바","","","스텐드바","1","3","유흥업소밀집지역","관리","상수도전용","","","","","","","","","N","167.2","","",""
"3000000","3000000-102-1981-08335","19810801","","03","폐업","02","폐업","19960104","","","","02   00000","","110340","서울특별시 종로구 익선동 56-0번지 ","","","대하","20011120000000","I","2018-08-31 23:59:59.0","요정","","","요정","2","7","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","126.18","","",""
"3000000","3000000-102-1981-08246","19810730","","03","폐업","02","폐업","19941027","","","","0202733547","","110420","서울특별시 종로구 관수동 20번지 ","","","국일","20020116000000","I","2018-08-31 23:59:59.0","스텐드바","199045.043602772    ","451939.677286976    ","스텐드바","3","3","기타","갑","상수도전용","","","","","","","","","N","171.49","","",""
"3000000","3000000-102-1985-08256","19850625","","03","폐업","02","폐업","20040504","","","","0211111111","","110828","서울특별시 종로구 숭인동 1395-0번지 ","","","와봐클럽","20040206000000","I","2018-08-31 23:59:59.0","스텐드바","201963.695437025    ","452344.666864814    ","스텐드바","3","5","기타","갑","상수도전용","","","","","","","","","N","91","","",""
"3000000","3000000-102-1985-08281","19850607","","03","폐업","02","폐업","19941229","","","","0200000000","","110320","서울특별시 종로구 낙원동 33-0번지 ","","","상원","20011120000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198884.042060639    ","452407.24336358     ","비어(바)살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","49.89","","",""
"3000000","3000000-102-1985-08284","19850518","","03","폐업","02","폐업","20010518","","","","0236728355","","110835","서울특별시 종로구 종로5가 54-0번지 ","","","가락","20010518000000","I","2018-08-31 23:59:59.0","비어(바)살롱","200197.579335384    ","452129.32069842     ","비어(바)살롱","0","0","기타","갑","상수도전용","","","","","","","","","N","142.46","","",""
"3000000","3000000-102-1985-08290","19850403","","03","폐업","02","폐업","20070223","","","","02 2196271","","110111","서울특별시 종로구 관철동 12-6번지 ","","","추억","20060404000000","I","2018-08-31 23:59:59.0","비어(바)살롱","198737.712476986    ","451849.035148545    ","비어(바)살롱","3","5","기타","갑","상수도전용","","","","","","","","","N","89.28","","",""
"3000000","3000000-102-1985-08302","19850322","","03","폐업","02","폐업","19950315","","","","0207331948","","110111","서울특별시 종로구 관철동 7-11번지 ","","","서울로얄","20011120000000","I","2018-08-31 23:59:59.0","룸살롱","198786.901723323    ","451865.494241718    ","룸살롱","3","4","기타","갑","상수도전용","","","","","","","","","N","127.5","","",""
"3000000","3000000-102-2006-00005","20060403","","03","폐업","02","폐업","20070522","","","","","","110126","서울특별시 종로구 종로6가 244-15번지 지상3층 ","","","스타노래클럽","20060403000000","I","2018-08-31 23:59:59.0","룸살롱","200487.269762546    ","452159.900405573    ","룸살롱","0","0","","","","","","","","","","","","N","57.34","","",""
"3000000","3000000-102-2006-00002","20060223","","03","폐업","02","폐업","20080219","","","","","","110836","서울특별시 종로구 종로5가 231-9번지 지상2층 ","","","두타주점","20060223000000","I","2018-08-31 23:59:59.0","룸살롱","200294.714859278    ","452051.807585944    ","룸살롱","0","0","","","","","","","","","","","","N","89.24","","",""
"3000000","3000000-102-2001-11883","20010417","","03","폐업","02","폐업","20110504","","","","02 7443488","","110350","서울특별시 종로구 운니동 65-1번지  동  호","","","유혹","20090828150227","I","2018-08-31 23:59:59.0","룸살롱","198966.466796388    ","452608.062544497    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","63.04","","",""
"3000000","3000000-102-2001-11870","20010409","","03","폐업","02","폐업","20070614","","","","02 7345775","","110071","서울특별시 종로구 당주동 168-0번지 ","","","팡팡 노래 광장","20070614000000","I","2018-08-31 23:59:59.0","룸살롱","197683.199204226    ","452081.673452833    ","룸살롱","","","","","","","","","","","","","","N","90.35","","",""
"3000000","3000000-102-2001-12042","20010327","","03","폐업","02","폐업","20040407","","","","02 7202332","","110071","서울특별시 종로구 당주동 19-0번지 삼한빌딩 지하1층  동  호","","","클레오파트라","20020710000000","I","2018-08-31 23:59:59.0","룸살롱","197742.903976379    ","452109.176396149    ","룸살롱","","","기타","기타","","","","","","","","","","N","0","","",""
"3000000","3000000-102-2001-11842","20010327","","03","폐업","02","폐업","20040407","","","","02 7202332","","110071","서울특별시 종로구 당주동 19-0번지 삼한빌딩 2층  동  호","","","클레오파트라","20020712000000","I","2018-08-31 23:59:59.0","룸살롱","197742.903976379    ","452109.176396149    ","룸살롱","","","유흥업소밀집지역","우수","","","","","","","","","","N","127.03","","",""
"3000000","3000000-102-2001-11788","20010316","","03","폐업","02","폐업","20040413","","","","02 7302456","","110052","서울특별시 종로구 적선동 122-1번지 ","","","서미트","20020311000000","I","2018-08-31 23:59:59.0","룸살롱","197583.394691008    ","452513.612017871    ","룸살롱","0","0","기타","기타","","","","","","","","","","N","92.16","","",""
"3000000","3000000-102-2001-12241","20011128","","03","폐업","02","폐업","20040220","","","","02 7452240","","110842","서울특별시 종로구 창신동 460-1번지 ","","","동궁","20031106000000","I","2018-08-31 23:59:59.0","룸살롱","200964.684774217    ","452138.719846742    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","498.47","","",""
"3000000","3000000-102-2001-12238","20011008","","03","폐업","02","폐업","20130802","","","","02 7352971","","110090","서울특별시 종로구 교북동 12-14번지 ","서울특별시 종로구 통일로 198-1 (교북동)","","초원","20011008000000","I","2018-08-31 23:59:59.0","룸살롱","196551.235959785    ","452093.79243535     ","룸살롱","0","0","","","","","","","","","","","","N","86.25","","",""
"3000000","3000000-102-2001-12232","20010924","","03","폐업","02","폐업","20040116","","","","02 7646161","","110470","서울특별시 종로구 연지동 254-1번지 ","","","향촌","20010925000000","I","2018-08-31 23:59:59.0","룸살롱","199913.736412998    ","452181.573855188    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","46.5","","",""
"3000000","3000000-102-2001-12217","20010918","","03","폐업","02","폐업","20021125","","","","02 7653461","","110320","서울특별시 종로구 낙원동 175-0번지 ","","","예가","20010918000000","I","2018-08-31 23:59:59.0","룸살롱","198992.756865891    ","452112.806962284    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","35.98","","",""
"3000000","3000000-102-2001-12194","20010903","","03","폐업","02","폐업","20110407","","","","02 7353676","","110130","서울특별시 종로구 청진동 152번지 지하1층 ","","","청궁","20060705000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","75.26","","",""
"3000000","3000000-102-2001-12174","20010827","","03","폐업","02","폐업","20090323","","","","02 7352235","","110130","서울특별시 종로구 청진동 295-0번지 지하 ","","","야자수","20080118102121","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","107.77","","",""
"3000000","3000000-102-2001-12142","20010822","","03","폐업","02","폐업","20090205","","","","02 7320522","","110130","서울특별시 종로구 청진동 256-1번지 ","","","투투","20030604000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","36.1","","",""
"3000000","3000000-102-2001-12141","20010821","","03","폐업","02","폐업","20090731","","","","0236728002","","110841","서울특별시 종로구 창신동 378-0번지 ","","","야시미인촌","20100901141253","I","2018-08-31 23:59:59.0","룸살롱","201089.989130434    ","452192.646040943    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","69.61","","",""
"3000000","3000000-102-2001-12016","20010706","","03","폐업","02","폐업","20180820","","","","02 7651031","","110320","서울특별시 종로구 낙원동 132-2번지 (지하1층) ","서울특별시 종로구 돈화문로11길 33 (낙원동(지하1층))","03139","동경","20180821112016","I","2018-08-31 23:59:59.0","룸살롱","199006.632077166    ","452230.869107906    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","65.86","","",""
"3000000","3000000-102-2002-00019","20020906","","03","폐업","02","폐업","20170206","","","","","","110835","서울특별시 종로구 종로5가 49-1번지 ","서울특별시 종로구 종로 229-1 (종로5가)","03126","갤러리노래주점","20120206155500","I","2018-08-31 23:59:59.0","룸살롱","200294.30957600000  ","452436.83069700000  ","룸살롱","","","","","","","","","","","","","","N","67.63","","",""
"3000000","3000000-102-2002-00018","20020723","","03","폐업","02","폐업","20090323","","","","7656430","","110470","서울특별시 종로구 연지동 273번지 ","","","아리랑","20090323152310","I","2018-08-31 23:59:59.0","룸살롱","200028.179665256    ","452138.019023822    ","룸살롱","0","0","","","","","","","","","","","","N","39.34","","",""
"3000000","3000000-102-2002-00014","20020705","","03","폐업","02","폐업","20040205","","","","","","110121","서울특별시 종로구 종로1가 28번지 ","","","방콕","20020802000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","74.54","","",""
"3000000","3000000-102-2002-00013","20020702","","03","폐업","02","폐업","20060613","","","","","","110061","서울특별시 종로구 신문로1가 2번지 ","","","금종","20041115000000","I","2018-08-31 23:59:59.0","룸살롱","197816.682263356    ","452024.763264859    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","60.06","","",""
"3000000","3000000-102-2002-00011","20020612","","03","폐업","02","폐업","20081107","","","","02 7224592","","110130","서울특별시 종로구 청진동 73번지 ","","","제일","20051021000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","","","","","","","","","","","","","","N","45.2","","",""
"3000000","3000000-102-2003-00012","20030704","","03","폐업","02","폐업","20120404","","","","","","110450","서울특별시 종로구 원남동 189-12번지 외5필지 지하1층 ","서울특별시 종로구 창경궁로 145-5 (원남동외5필지 지하1층)","03136","24시노래클럽","20050527000000","I","2018-08-31 23:59:59.0","룸살롱","199653.856137063    ","452565.128295412    ","룸살롱","1","3","학교정화(상대)","자율","상수도전용","","","","","","","","","N","85.74","","",""
"3000000","3000000-102-2003-00011","20030701","","03","폐업","02","폐업","20071008","","","","0207392242","","110130","서울특별시 종로구 청진동 82번지 지상1층 ","","","시모나","20061208000000","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","88.07","","",""
"3000000","3000000-102-2000-11650","20001127","","03","폐업","02","폐업","20040322","","","","02 2352850","","110841","서울특별시 종로구 창신동 328-18번지 ","","","라스베가스관광나이트","20010817000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","201273.887781838    ","452163.292543039    ","고고(디스코)클럽","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","1497.82","","",""
